[INFO ] [2020-12-03 21:28:57,620] Register - Step 01: Open Home Page
[INFO ] [2021-01-03 05:35:53,175] Search Employee - Step 05: Enter to 'Include' dropdown with value : 
[INFO ] [2021-01-03 05:35:53,320] Search Employee - Step 06: Enter to 'Supervisor  Name' textbox with value : David Morris
[INFO ] [2021-01-03 05:35:53,623] Search Employee - Step 07: Select to 'Job Title' dropdown with value : QA Engineer
[INFO ] [2021-01-03 05:35:53,856] Search Employee - Step 08: Select to 'Sub Unit' dropdown with value :   Quality Assurance
[INFO ] [2021-01-03 05:40:03,370] Precondition step 01: Input Username textbox with Admin
[INFO ] [2021-01-03 05:40:04,171] Precondition step 02: Input Password textbox with admin123
[INFO ] [2021-01-03 05:40:04,558] Precondition step 03: Click to Login button
[INFO ] [2021-01-03 05:40:10,276] Add Employee - Step 01: Open Page PIM
[INFO ] [2021-01-03 05:40:12,429] Add Employee - Step 02: Click to add btn
[INFO ] [2021-01-03 05:40:13,922] Add Employee - Step 03: Input to FirstName with Bui
[INFO ] [2021-01-03 05:40:14,785] Add Employee - Step 04:Input to MiddleName with Nhat
[INFO ] [2021-01-03 05:40:15,169] Add Employee - Step 05: Input to LastName with Ha316
[INFO ] [2021-01-03 05:40:15,534] Add Employee - Step 06: Get employee Id
[INFO ] [2021-01-03 05:40:15,700] Add Employee - Step 07: Upload avatar
[INFO ] [2021-01-03 05:40:15,826] Add Employee - Step 08: Click to save btn
[INFO ] [2021-01-03 05:40:20,084] Add Employee - Step 09: Verify fullname header
[INFO ] [2021-01-03 05:40:20,223]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-03 05:40:20,256] Add Employee - Step 10: Verify FirstNameBui
[INFO ] [2021-01-03 05:40:20,387]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-03 05:40:20,387] Add Employee - Step 11: Verify MiddleNameNhat
[INFO ] [2021-01-03 05:40:20,543]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-03 05:40:20,544] Add Employee - Step 12: Verify LastNameHa316
[INFO ] [2021-01-03 05:40:20,678]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-03 05:40:20,678] Add Employee - Step 13: Verify EmployeeID0258
[INFO ] [2021-01-03 05:40:20,793]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-03 05:40:23,354] Edit Employee[Personal] - Step 01: Click to 'Edit' button at 'Personal Details' form 
[INFO ] [2021-01-03 05:40:23,586] Edit Employee[Personal] - Step 02: Enter new info to 'First Name' textbox with value : Hana
[INFO ] [2021-01-03 05:40:23,932] Edit Employee[Personal] - Step 03: Enter new info to 'Middle Name' textbox with value : Nhat
[INFO ] [2021-01-03 05:40:24,284] Edit Employee[Personal] - Step 04: Enter new info to 'Last Name' textbox with value : Ha383
[INFO ] [2021-01-03 05:40:24,666] Edit Employee[Personal] - Step 05: Enter new info to 'SSN Number' textbox  with value : 837-96-6611
[INFO ] [2021-01-03 05:40:25,053] Edit Employee[Personal] - Step 06: Click to 'Gender' radio with Male
[INFO ] [2021-01-03 05:40:25,366] Edit Employee[Personal] - Step 07: Select to 'Marital Status' dropdown with 'Single 
[INFO ] [2021-01-03 05:40:25,668] Edit Employee[Personal] - Step 08: Select to 'Nationality' dropdown with Vietnamese 
[INFO ] [2021-01-03 05:40:25,948] Edit Employee[Personal] - Step 09: Enter new info to 'Date of birth' textbox with value : 1992-05-05
[INFO ] [2021-01-03 05:40:26,467] Edit Employee[Personal] - Step 10: Click to 'Save' button at 'Personal Detail' form 
[INFO ] [2021-01-03 05:40:28,456] Edit Employee[Personal] - Step 11: Verify success message display with value 'Successfully Saved' 
[INFO ] [2021-01-03 05:40:28,592]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-03 05:40:28,594] Edit Employee[Personal] - Step 012: Verify 'First Name' textbox edit successfully
[INFO ] [2021-01-03 05:40:28,692]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-03 05:40:28,693] Edit Employee[Personal] - Step 013: Verify 'Midele Name' textbox edit successfully 
[INFO ] [2021-01-03 05:40:28,792]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-03 05:40:28,794] Edit Employee[Personal] - Step 014: Verify 'Last Name' textbox edit successfully 
[INFO ] [2021-01-03 05:40:28,899]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-03 05:40:28,900] Edit Employee[Personal] - Step 015: Verify 'SSN Number' textbox edit successfully 
[INFO ] [2021-01-03 05:40:28,997]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-03 05:40:28,997] Edit Employee[Personal] - Step 016: Verify 'Gender' textbox edit successfully 
[INFO ] [2021-01-03 05:40:29,087]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-03 05:40:29,087] Edit Employee[Personal] - Step 017: Verify 'Marital Status' dropdown edit successfully 
[INFO ] [2021-01-03 05:40:29,306]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-03 05:40:29,306] Edit Employee[Personal] - Step 018: Verify 'Nationality ' dropdown edit successfully 
[INFO ] [2021-01-03 05:40:33,715]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-03 05:40:33,715] Edit Employee[Personal] - Step 020: Verify 'Date of birth ' dropdown edit successfully 
[INFO ] [2021-01-03 05:40:33,844]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-03 05:40:33,911] Edit Employee[Job] - Step 01: Open 'Job' tag 
[INFO ] [2021-01-03 05:40:35,642] Edit Employee[Job] - Step 02: Click to Edit button at Job
[INFO ] [2021-01-03 05:40:35,935] Edit Employee[Job] - Step 03: Select 'Job Title' with :QA Engineer
[INFO ] [2021-01-03 05:40:36,249] Edit Employee[Job] - Step 04: Select 'Employment Status' with :Full-Time Permanent
[INFO ] [2021-01-03 05:40:36,547] Edit Employee[Job] - Step 05: Select 'Job Catagory' with :Technicians
[INFO ] [2021-01-03 05:40:36,933] Edit Employee[Job] - Step 06: Input 'Joined Date' with :2019-05-05
[INFO ] [2021-01-03 05:40:37,665] Edit Employee[Job] - Step 07: Select 'Sub Unit' with :  Quality Assurance
[INFO ] [2021-01-03 05:41:07,991] Edit Employee[Job] - Step 08: Select 'Location' with :Texas R&D
[INFO ] [2021-01-03 05:41:08,343] Edit Employee[Job] - Step 09: Input 'Start Date' with :2019-07-05
[INFO ] [2021-01-03 05:41:08,906] Edit Employee[Job] - Step 10: Input 'End Date' with :2020-05-05
[INFO ] [2021-01-03 05:41:09,440] Edit Employee[Job] - Step 11: Click to Save button at Job
[INFO ] [2021-01-03 05:41:11,900] Edit Employee[Job] - Step 012: Verify 'Job Title' dropdown edited successfully 
[INFO ] [2021-01-03 05:41:12,477]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-03 05:41:12,477] Edit Employee[Job] - Step 013: Verify 'Employment Status' dropdown edited successfully 
[INFO ] [2021-01-03 05:41:12,697]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-03 05:41:12,698] Edit Employee[Job] - Step 014: Verify 'Job Catagory' dropdown edited successfully 
[INFO ] [2021-01-03 05:41:13,064]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-03 05:41:13,065] Edit Employee[Job] - Step 015: Verify 'Joined Date' dropdown edited successfully 
[INFO ] [2021-01-03 05:41:13,164]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-03 05:41:13,165] Edit Employee[Job] - Step 016: Verify 'Sub Unit' dropdown edited successfully 
[INFO ] [2021-01-03 05:41:13,440]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-03 05:41:13,440] Edit Employee[Job] - Step 017: Verify 'Location' dropdown edited successfully 
[INFO ] [2021-01-03 05:41:13,679]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-03 05:41:13,680] Edit Employee[Job] - Step 018: Verify 'Start Date' dropdown edited successfully 
[INFO ] [2021-01-03 05:41:13,809]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-03 05:41:13,809] Edit Employee[Job] - Step 019: Verify 'End Date' dropdown edited successfully 
[INFO ] [2021-01-03 05:41:13,924]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-03 05:41:14,007] Edit Employee[Report-to]] - Step 01: Open 'Report-to' tag 
[INFO ] [2021-01-03 05:41:15,994] Edit Employee[Report-to] - Step 02: Click to Add button at Report-to
[INFO ] [2021-01-03 05:41:16,276] Edit Employee[Report-to] - Step 03: Enter Name at Add Supervior with value : David Morris
[INFO ] [2021-01-03 05:41:16,598] Edit Employee[Report-to] - Step 04: Select Reporting Method at 'Add Supervior' with value : Direct
[INFO ] [2021-01-03 05:41:17,103] Edit Employee[Report-to] - Step 05: Click to Save button at 'Add Supervisor'
[INFO ] [2021-01-03 05:41:18,676] Edit Employee[Report-to] - Step 06: Verify at 'Add Supervisor'
[INFO ] [2021-01-03 05:41:18,772]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-03 05:41:18,861]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-03 05:41:19,074] Search Employee - Step 01: Open Page PIM page menu
[INFO ] [2021-01-03 05:41:20,572] Search Employee - Step 02: Enter to 'Employee Name' textbox with value : Hana Nhat Ha383
[INFO ] [2021-01-03 05:41:26,153] Search Employee - Step 03: Enter to 'Id' textbox with value : 0258
[INFO ] [2021-01-03 05:41:26,457] Search Employee - Step 04: Select to 'Employment Status' dropdown with value : Full-Time Permanent
[INFO ] [2021-01-03 05:41:26,702] Search Employee - Step 05: Enter to 'Include' dropdown with value : 
[INFO ] [2021-01-03 05:41:26,849] Search Employee - Step 06: Enter to 'Supervisor  Name' textbox with value : David Morris
[INFO ] [2021-01-03 05:41:27,159] Search Employee - Step 07: Select to 'Job Title' dropdown with value : QA Engineer
[INFO ] [2021-01-03 05:41:27,386] Search Employee - Step 08: Select to 'Sub Unit' dropdown with value :   Quality Assurance
[INFO ] [2021-01-03 05:41:57,716] Search Employee - Step 09: Click to 'Search' button at Employee Inpformation
[INFO ] [2021-01-03 05:51:49,634] Precondition step 01: Input Username textbox with Admin
[INFO ] [2021-01-03 05:51:50,345] Precondition step 02: Input Password textbox with admin123
[INFO ] [2021-01-03 05:51:50,638] Precondition step 03: Click to Login button
[INFO ] [2021-01-03 05:51:56,387] Add Employee - Step 01: Open Page PIM
[INFO ] [2021-01-03 05:51:58,537] Add Employee - Step 02: Click to add btn
[INFO ] [2021-01-03 05:52:00,235] Add Employee - Step 03: Input to FirstName with Bui
[INFO ] [2021-01-03 05:52:00,576] Add Employee - Step 04:Input to MiddleName with Nhat
[INFO ] [2021-01-03 05:52:00,837] Add Employee - Step 05: Input to LastName with Ha919
[INFO ] [2021-01-03 05:52:01,099] Add Employee - Step 06: Get employee Id
[INFO ] [2021-01-03 05:52:01,545] Add Employee - Step 07: Upload avatar
[INFO ] [2021-01-03 05:52:01,620] Add Employee - Step 08: Click to save btn
[INFO ] [2021-01-03 05:52:06,060] Add Employee - Step 09: Verify fullname header
[INFO ] [2021-01-03 05:52:06,184]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-03 05:52:06,586] Add Employee - Step 10: Verify FirstNameBui
[INFO ] [2021-01-03 05:52:06,691]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-03 05:52:06,691] Add Employee - Step 11: Verify MiddleNameNhat
[INFO ] [2021-01-03 05:52:06,791]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-03 05:52:06,791] Add Employee - Step 12: Verify LastNameHa919
[INFO ] [2021-01-03 05:52:06,882]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-03 05:52:06,882] Add Employee - Step 13: Verify EmployeeID0262
[INFO ] [2021-01-03 05:52:06,967]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-03 05:52:11,613] Edit Employee[Personal] - Step 01: Click to 'Edit' button at 'Personal Details' form 
[INFO ] [2021-01-03 05:52:11,817] Edit Employee[Personal] - Step 02: Enter new info to 'First Name' textbox with value : Hana
[INFO ] [2021-01-03 05:52:12,111] Edit Employee[Personal] - Step 03: Enter new info to 'Middle Name' textbox with value : Nhat
[INFO ] [2021-01-03 05:52:12,383] Edit Employee[Personal] - Step 04: Enter new info to 'Last Name' textbox with value : Ha36
[INFO ] [2021-01-03 05:52:12,664] Edit Employee[Personal] - Step 05: Enter new info to 'SSN Number' textbox  with value : 837-96-6611
[INFO ] [2021-01-03 05:52:12,971] Edit Employee[Personal] - Step 06: Click to 'Gender' radio with Male
[INFO ] [2021-01-03 05:52:13,177] Edit Employee[Personal] - Step 07: Select to 'Marital Status' dropdown with 'Single 
[INFO ] [2021-01-03 05:52:13,834] Edit Employee[Personal] - Step 08: Select to 'Nationality' dropdown with Vietnamese 
[INFO ] [2021-01-03 05:52:14,111] Edit Employee[Personal] - Step 09: Enter new info to 'Date of birth' textbox with value : 1992-05-05
[INFO ] [2021-01-03 05:52:14,587] Edit Employee[Personal] - Step 10: Click to 'Save' button at 'Personal Detail' form 
[INFO ] [2021-01-03 05:52:17,171] Edit Employee[Personal] - Step 11: Verify success message display with value 'Successfully Saved' 
[INFO ] [2021-01-03 05:52:17,292]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-03 05:52:17,292] Edit Employee[Personal] - Step 012: Verify 'First Name' textbox edit successfully
[INFO ] [2021-01-03 05:52:17,380]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-03 05:52:17,380] Edit Employee[Personal] - Step 013: Verify 'Midele Name' textbox edit successfully 
[INFO ] [2021-01-03 05:52:17,458]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-03 05:52:17,458] Edit Employee[Personal] - Step 014: Verify 'Last Name' textbox edit successfully 
[INFO ] [2021-01-03 05:52:17,532]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-03 05:52:17,533] Edit Employee[Personal] - Step 015: Verify 'SSN Number' textbox edit successfully 
[INFO ] [2021-01-03 05:52:17,606]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-03 05:52:17,607] Edit Employee[Personal] - Step 016: Verify 'Gender' textbox edit successfully 
[INFO ] [2021-01-03 05:52:17,678]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-03 05:52:17,678] Edit Employee[Personal] - Step 017: Verify 'Marital Status' dropdown edit successfully 
[INFO ] [2021-01-03 05:52:17,873]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-03 05:52:17,873] Edit Employee[Personal] - Step 018: Verify 'Nationality ' dropdown edit successfully 
[INFO ] [2021-01-03 05:52:21,741]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-03 05:52:21,741] Edit Employee[Personal] - Step 020: Verify 'Date of birth ' dropdown edit successfully 
[INFO ] [2021-01-03 05:52:21,829]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-03 05:52:22,430] Edit Employee[Job] - Step 01: Open 'Job' tag 
[INFO ] [2021-01-03 05:52:25,092] Edit Employee[Job] - Step 02: Click to Edit button at Job
[INFO ] [2021-01-03 05:52:25,347] Edit Employee[Job] - Step 03: Select 'Job Title' with :QA Engineer
[INFO ] [2021-01-03 05:52:25,568] Edit Employee[Job] - Step 04: Select 'Employment Status' with :Full-Time Permanent
[INFO ] [2021-01-03 05:52:25,768] Edit Employee[Job] - Step 05: Select 'Job Catagory' with :Technicians
[INFO ] [2021-01-03 05:52:26,013] Edit Employee[Job] - Step 06: Input 'Joined Date' with :2019-05-05
[INFO ] [2021-01-03 05:52:26,433] Edit Employee[Job] - Step 07: Select 'Sub Unit' with :  Quality Assurance
[INFO ] [2021-01-03 05:52:56,697] Edit Employee[Job] - Step 08: Select 'Location' with :Texas R&D
[INFO ] [2021-01-03 05:52:56,901] Edit Employee[Job] - Step 09: Input 'Start Date' with :2019-07-05
[INFO ] [2021-01-03 05:52:57,297] Edit Employee[Job] - Step 10: Input 'End Date' with :2020-05-05
[INFO ] [2021-01-03 05:52:57,743] Edit Employee[Job] - Step 11: Click to Save button at Job
[INFO ] [2021-01-03 05:53:00,171] Edit Employee[Job] - Step 012: Verify 'Job Title' dropdown edited successfully 
[INFO ] [2021-01-03 05:53:00,642]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-03 05:53:00,642] Edit Employee[Job] - Step 013: Verify 'Employment Status' dropdown edited successfully 
[INFO ] [2021-01-03 05:53:00,822]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-03 05:53:00,822] Edit Employee[Job] - Step 014: Verify 'Job Catagory' dropdown edited successfully 
[INFO ] [2021-01-03 05:53:01,109]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-03 05:53:01,109] Edit Employee[Job] - Step 015: Verify 'Joined Date' dropdown edited successfully 
[INFO ] [2021-01-03 05:53:01,188]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-03 05:53:01,189] Edit Employee[Job] - Step 016: Verify 'Sub Unit' dropdown edited successfully 
[INFO ] [2021-01-03 05:53:01,404]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-03 05:53:01,404] Edit Employee[Job] - Step 017: Verify 'Location' dropdown edited successfully 
[INFO ] [2021-01-03 05:53:01,610]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-03 05:53:01,610] Edit Employee[Job] - Step 018: Verify 'Start Date' dropdown edited successfully 
[INFO ] [2021-01-03 05:53:01,686]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-03 05:53:01,686] Edit Employee[Job] - Step 019: Verify 'End Date' dropdown edited successfully 
[INFO ] [2021-01-03 05:53:01,758]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-03 05:53:01,773] Edit Employee[Report-to]] - Step 01: Open 'Report-to' tag 
[INFO ] [2021-01-03 05:53:03,023] Edit Employee[Report-to] - Step 02: Click to Add button at Report-to
[INFO ] [2021-01-03 05:53:03,235] Edit Employee[Report-to] - Step 03: Enter Name at Add Supervior with value : David Morris
[INFO ] [2021-01-03 05:53:03,535] Edit Employee[Report-to] - Step 04: Select Reporting Method at 'Add Supervior' with value : Direct
[INFO ] [2021-01-03 05:53:04,254] Edit Employee[Report-to] - Step 05: Click to Save button at 'Add Supervisor'
[INFO ] [2021-01-03 05:53:05,845] Edit Employee[Report-to] - Step 06: Verify at 'Add Supervisor'
[INFO ] [2021-01-03 05:53:05,927]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-03 05:53:06,000]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-03 05:53:06,012] Search Employee - Step 01: Open Page PIM page menu
[INFO ] [2021-01-03 05:53:07,414] Search Employee - Step 02: Enter to 'Employee Name' textbox with value : Hana Nhat Ha36
[INFO ] [2021-01-03 05:53:13,321] Search Employee - Step 03: Enter to 'Id' textbox with value : 0262
[INFO ] [2021-01-03 05:53:13,527] Search Employee - Step 04: Select to 'Employment Status' dropdown with value : Full-Time Permanent
[INFO ] [2021-01-03 05:53:13,719] Search Employee - Step 05: Enter to 'Include' dropdown with value : 
[INFO ] [2021-01-03 05:53:13,847] Search Employee - Step 06: Enter to 'Supervisor  Name' textbox with value : David Morris
[INFO ] [2021-01-03 05:53:14,100] Search Employee - Step 07: Select to 'Job Title' dropdown with value : QA Engineer
[INFO ] [2021-01-03 05:53:14,293] Search Employee - Step 08: Select to 'Sub Unit' dropdown with value :   Quality Assurance
[INFO ] [2021-01-03 05:53:44,527] Search Employee - Step 09: Click to 'Search' button at Employee Inpformation
[INFO ] [2021-01-03 05:55:45,143] Precondition step 01: Input Username textbox with Admin
[INFO ] [2021-01-03 05:55:45,711] Precondition step 02: Input Password textbox with admin123
[INFO ] [2021-01-03 05:55:46,054] Precondition step 03: Click to Login button
[INFO ] [2021-01-03 05:55:51,616] Add Employee - Step 01: Open Page PIM
[INFO ] [2021-01-03 05:55:53,614] Add Employee - Step 02: Click to add btn
[INFO ] [2021-01-03 05:55:54,582] Add Employee - Step 03: Input to FirstName with Bui
[INFO ] [2021-01-03 05:55:54,867] Add Employee - Step 04:Input to MiddleName with Nhat
[INFO ] [2021-01-03 05:55:55,126] Add Employee - Step 05: Input to LastName with Ha211
[INFO ] [2021-01-03 05:55:55,411] Add Employee - Step 06: Get employee Id
[INFO ] [2021-01-03 05:55:55,510] Add Employee - Step 07: Upload avatar
[INFO ] [2021-01-03 05:55:55,598] Add Employee - Step 08: Click to save btn
[INFO ] [2021-01-03 05:56:00,944] Add Employee - Step 09: Verify fullname header
[INFO ] [2021-01-03 05:56:01,087]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-03 05:56:01,150] Add Employee - Step 10: Verify FirstNameBui
[INFO ] [2021-01-03 05:56:01,289]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-03 05:56:01,289] Add Employee - Step 11: Verify MiddleNameNhat
[INFO ] [2021-01-03 05:56:01,398]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-03 05:56:01,398] Add Employee - Step 12: Verify LastNameHa211
[INFO ] [2021-01-03 05:56:01,499]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-03 05:56:01,500] Add Employee - Step 13: Verify EmployeeID0266
[INFO ] [2021-01-03 05:56:01,602]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-03 05:56:01,905] Edit Employee[Personal] - Step 01: Click to 'Edit' button at 'Personal Details' form 
[INFO ] [2021-01-03 05:56:02,092] Edit Employee[Personal] - Step 02: Enter new info to 'First Name' textbox with value : Hana
[INFO ] [2021-01-03 05:56:02,333] Edit Employee[Personal] - Step 03: Enter new info to 'Middle Name' textbox with value : Nhat
[INFO ] [2021-01-03 05:56:02,557] Edit Employee[Personal] - Step 04: Enter new info to 'Last Name' textbox with value : Ha993
[INFO ] [2021-01-03 05:56:02,806] Edit Employee[Personal] - Step 05: Enter new info to 'SSN Number' textbox  with value : 837-96-6611
[INFO ] [2021-01-03 05:56:03,044] Edit Employee[Personal] - Step 06: Click to 'Gender' radio with Male
[INFO ] [2021-01-03 05:56:03,256] Edit Employee[Personal] - Step 07: Select to 'Marital Status' dropdown with 'Single 
[INFO ] [2021-01-03 05:56:03,470] Edit Employee[Personal] - Step 08: Select to 'Nationality' dropdown with Vietnamese 
[INFO ] [2021-01-03 05:56:03,678] Edit Employee[Personal] - Step 09: Enter new info to 'Date of birth' textbox with value : 1992-05-05
[INFO ] [2021-01-03 05:56:04,069] Edit Employee[Personal] - Step 10: Click to 'Save' button at 'Personal Detail' form 
[INFO ] [2021-01-03 05:56:05,703] Edit Employee[Personal] - Step 11: Verify success message display with value 'Successfully Saved' 
[INFO ] [2021-01-03 05:56:05,815]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-03 05:56:05,815] Edit Employee[Personal] - Step 012: Verify 'First Name' textbox edit successfully
[INFO ] [2021-01-03 05:56:05,888]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-03 05:56:05,889] Edit Employee[Personal] - Step 013: Verify 'Midele Name' textbox edit successfully 
[INFO ] [2021-01-03 05:56:05,980]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-03 05:56:05,981] Edit Employee[Personal] - Step 014: Verify 'Last Name' textbox edit successfully 
[INFO ] [2021-01-03 05:56:06,057]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-03 05:56:06,057] Edit Employee[Personal] - Step 015: Verify 'SSN Number' textbox edit successfully 
[INFO ] [2021-01-03 05:56:06,124]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-03 05:56:06,125] Edit Employee[Personal] - Step 016: Verify 'Gender' textbox edit successfully 
[INFO ] [2021-01-03 05:56:06,196]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-03 05:56:06,197] Edit Employee[Personal] - Step 017: Verify 'Marital Status' dropdown edit successfully 
[INFO ] [2021-01-03 05:56:06,342]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-03 05:56:06,342] Edit Employee[Personal] - Step 018: Verify 'Nationality ' dropdown edit successfully 
[INFO ] [2021-01-03 05:56:09,783]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-03 05:56:09,783] Edit Employee[Personal] - Step 020: Verify 'Date of birth ' dropdown edit successfully 
[INFO ] [2021-01-03 05:56:09,862]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-03 05:56:09,874] Edit Employee[Job] - Step 01: Open 'Job' tag 
[INFO ] [2021-01-03 05:56:11,050] Edit Employee[Job] - Step 02: Click to Edit button at Job
[INFO ] [2021-01-03 05:56:11,290] Edit Employee[Job] - Step 03: Select 'Job Title' with :QA Engineer
[INFO ] [2021-01-03 05:56:11,550] Edit Employee[Job] - Step 04: Select 'Employment Status' with :Full-Time Permanent
[INFO ] [2021-01-03 05:56:11,764] Edit Employee[Job] - Step 05: Select 'Job Catagory' with :Technicians
[INFO ] [2021-01-03 05:56:11,960] Edit Employee[Job] - Step 06: Input 'Joined Date' with :2019-05-05
[INFO ] [2021-01-03 05:56:12,337] Edit Employee[Job] - Step 07: Select 'Sub Unit' with :  Quality Assurance
[INFO ] [2021-01-03 05:56:42,595] Edit Employee[Job] - Step 08: Select 'Location' with :Texas R&D
[INFO ] [2021-01-03 05:56:42,799] Edit Employee[Job] - Step 09: Input 'Start Date' with :2019-07-05
[INFO ] [2021-01-03 05:56:43,163] Edit Employee[Job] - Step 10: Input 'End Date' with :2020-05-05
[INFO ] [2021-01-03 05:56:43,548] Edit Employee[Job] - Step 11: Click to Save button at Job
[INFO ] [2021-01-03 05:56:45,584] Edit Employee[Job] - Step 012: Verify 'Job Title' dropdown edited successfully 
[INFO ] [2021-01-03 05:56:46,022]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-03 05:56:46,023] Edit Employee[Job] - Step 013: Verify 'Employment Status' dropdown edited successfully 
[INFO ] [2021-01-03 05:56:46,242]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-03 05:56:46,242] Edit Employee[Job] - Step 014: Verify 'Job Catagory' dropdown edited successfully 
[INFO ] [2021-01-03 05:56:46,516]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-03 05:56:46,516] Edit Employee[Job] - Step 015: Verify 'Joined Date' dropdown edited successfully 
[INFO ] [2021-01-03 05:56:46,593]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-03 05:56:46,593] Edit Employee[Job] - Step 016: Verify 'Sub Unit' dropdown edited successfully 
[INFO ] [2021-01-03 05:56:46,806]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-03 05:56:46,806] Edit Employee[Job] - Step 017: Verify 'Location' dropdown edited successfully 
[INFO ] [2021-01-03 05:56:46,987]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-03 05:56:46,987] Edit Employee[Job] - Step 018: Verify 'Start Date' dropdown edited successfully 
[INFO ] [2021-01-03 05:56:47,046]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-03 05:56:47,046] Edit Employee[Job] - Step 019: Verify 'End Date' dropdown edited successfully 
[INFO ] [2021-01-03 05:56:47,116]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-03 05:56:47,150] Edit Employee[Report-to]] - Step 01: Open 'Report-to' tag 
[INFO ] [2021-01-03 05:56:48,383] Edit Employee[Report-to] - Step 02: Click to Add button at Report-to
[INFO ] [2021-01-03 05:56:48,639] Edit Employee[Report-to] - Step 03: Enter Name at Add Supervior with value : David Morris
[INFO ] [2021-01-03 05:56:48,902] Edit Employee[Report-to] - Step 04: Select Reporting Method at 'Add Supervior' with value : Direct
[INFO ] [2021-01-03 05:56:49,552] Edit Employee[Report-to] - Step 05: Click to Save button at 'Add Supervisor'
[INFO ] [2021-01-03 05:56:51,350] Edit Employee[Report-to] - Step 06: Verify at 'Add Supervisor'
[INFO ] [2021-01-03 05:56:51,431]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-03 05:56:51,496]  -------------------------- PASSED -------------------------- 
